@relation 'generators.SEAGenerator -b'

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {groupA,groupB}

@data
3.307296,9.274107,1.729781,groupB
2.813385,5.004241,0.979524,groupA
7.61063,4.353169,2.714668,groupB
0.560398,4.918307,2.556576,groupA
7.626664,6.438533,4.732882,groupB
5.61887,1.037879,0.198247,groupB
5.583972,7.150621,1.516578,groupB
6.234461,0.262146,5.725594,groupA
6.661709,1.449732,5.955399,groupB
2.335394,2.272109,9.928594,groupA
5.621474,6.193104,5.219016,groupB
0.838048,2.98342,5.364321,groupA
0.683613,8.679709,2.596778,groupB
2.569912,3.434185,4.377218,groupA
0.037333,8.377337,3.22067,groupB
0.938953,3.245296,8.448615,groupA
9.49783,4.635862,4.758711,groupB
6.354198,0.180259,9.842964,groupA
2.167936,8.345499,9.93559,groupA
7.871623,0.003659,0.942441,groupB
6.71764,1.66462,0.736421,groupB
2.894171,4.968445,7.088013,groupA
7.653273,4.03439,2.968282,groupB
6.540001,1.244307,1.500548,groupA
8.066581,7.905258,0.494342,groupB
1.072388,1.685614,7.740135,groupA
4.902807,7.17265,5.246766,groupB
3.461637,1.82364,3.744817,groupA
9.590264,2.325123,3.211929,groupB
3.26571,0.689821,1.914077,groupA
1.062705,9.806483,5.515361,groupB
3.410344,1.039733,3.977507,groupA
5.636858,7.558092,0.084113,groupB
2.864166,3.822012,7.701067,groupA
9.864702,7.90779,8.847576,groupB
2.120512,2.403809,9.995,groupA
2.354839,9.462905,8.810618,groupB
4.98761,1.692012,5.507586,groupB
2.782903,8.99555,2.797843,groupB
3.799794,2.559626,0.229768,groupA
9.804428,7.25633,4.984277,groupB
0.26243,7.508763,4.699057,groupA
5.295549,7.75824,7.587484,groupB
2.135739,2.600951,3.067635,groupA
3.375465,8.685679,3.163914,groupB
0.913206,5.202543,1.29762,groupA
3.770289,7.546213,2.776904,groupB
1.890688,3.811838,3.767308,groupA
5.902568,5.16168,0.301304,groupB
1.133644,5.454367,7.774175,groupA
7.099104,1.832799,7.26608,groupB
5.620152,0.982212,7.750719,groupA
5.483548,5.842068,2.563344,groupB
3.896491,2.403614,9.471637,groupA
5.136608,3.473728,3.189125,groupB
4.225404,1.513705,6.983171,groupA
2.642617,8.943339,2.438251,groupB
7.101664,0.720878,4.19128,groupA
7.686486,5.693833,6.738452,groupB
2.247684,5.609564,9.826582,groupA
5.641835,5.546576,9.289729,groupB
4.744213,1.300108,4.863341,groupA
0.698161,9.918139,0.752173,groupB
0.195133,1.646942,6.243175,groupA
1.87016,9.810084,6.787643,groupB
2.045678,1.237306,2.569879,groupA
8.105644,0.564135,3.930355,groupB
4.657133,0.706633,8.27997,groupA
8.110829,8.326762,3.811431,groupB
3.195013,0.584486,0.027282,groupA
7.096819,3.433013,0.111092,groupB
1.913768,1.958263,3.64038,groupB
0.917811,8.71589,0.707724,groupB
0.810865,4.667731,4.937148,groupA
1.932385,9.980751,6.755992,groupB
0.812891,2.948198,6.731537,groupA
6.551804,9.196365,9.819136,groupB
1.79108,4.306597,9.603863,groupA
6.821622,9.65981,4.371191,groupB
0.731312,5.402814,0.057565,groupA
6.355486,1.783361,3.097754,groupB
0.645568,0.612855,4.013363,groupA
3.02201,5.950872,4.555646,groupB
0.008916,4.969822,6.967395,groupA
9.786861,1.771414,8.033339,groupA
1.5574,1.888442,9.017451,groupA
8.905149,9.453824,9.973462,groupB
0.181413,6.208433,8.496464,groupA
6.892418,8.019687,8.223795,groupB
1.289927,6.599511,7.265679,groupA
0.231977,8.509462,9.819881,groupB
1.068673,2.88287,1.242632,groupA
7.516298,1.218159,9.600031,groupB
3.61722,0.75212,0.985669,groupA
9.551612,1.358693,8.116237,groupB
2.056623,1.258789,4.71952,groupA
6.29719,6.383587,4.142783,groupB
1.676989,5.718853,4.651942,groupA
4.725529,5.150899,1.508863,groupB
5.368909,1.356362,6.183969,groupA
5.125898,4.024831,5.839206,groupB
0.756542,5.988055,8.90448,groupA
6.529084,1.742887,4.675287,groupB
4.956336,1.091212,4.774687,groupA
6.408026,7.649567,1.520127,groupB
4.003848,0.392124,1.388718,groupA
4.829188,6.711702,2.308858,groupB
2.71897,2.185258,2.09275,groupA
2.136547,9.410851,8.400753,groupB
3.635867,0.91326,0.531527,groupA
9.936671,0.43568,7.984101,groupB
0.957005,3.552026,3.136839,groupA
6.31896,6.163036,9.552635,groupB
2.482008,2.379416,1.167843,groupA
9.754197,4.59913,6.513683,groupB
3.227587,3.54307,0.127657,groupA
9.9341,9.670342,2.074179,groupB
5.356054,0.812442,8.569727,groupB
6.883422,5.178095,0.752463,groupB
1.495878,0.28246,4.758532,groupA
5.881433,8.149075,7.74262,groupB
1.769988,2.050667,2.12811,groupA
8.076256,3.228439,9.578732,groupB
3.552173,4.289276,3.67493,groupB
6.863095,1.94986,1.891403,groupB
0.752411,1.80858,8.762815,groupA
9.486457,2.140717,7.197583,groupB
0.200929,1.851987,1.14246,groupA
8.576043,2.183371,4.756865,groupB
3.664491,3.264605,7.089553,groupB
9.865511,8.480086,9.567628,groupB
1.764097,4.694437,0.841276,groupA
6.2962,9.118442,7.216301,groupB
0.69336,3.803091,2.433543,groupA
7.944303,7.057963,9.871403,groupB
3.649092,0.041053,5.654379,groupA
7.184781,6.969364,8.619003,groupB
0.824386,5.84813,9.417186,groupA
3.076108,5.729256,1.633881,groupB
2.280172,4.981328,7.356596,groupA
7.989578,6.805082,0.056281,groupB
1.121624,4.44998,9.436655,groupA
8.916536,8.396614,5.565702,groupB
5.410875,0.394255,5.029579,groupA
7.371548,9.251995,3.402382,groupB
6.421139,0.984461,8.604042,groupA
9.685565,6.977262,9.243893,groupA
1.607599,0.79759,4.977221,groupB
5.181231,7.762662,7.685102,groupB
5.413616,0.664772,9.772734,groupA
7.691248,6.463876,7.818936,groupB
1.000458,1.227682,3.758139,groupA
0.773825,8.804165,6.065468,groupB
6.524746,1.25011,5.623626,groupA
7.455414,7.597601,7.113645,groupB
6.403603,0.114555,7.972306,groupA
4.070028,8.007995,9.888169,groupB
1.765384,3.83669,6.587643,groupB
6.138231,4.001754,9.055383,groupB
3.633905,3.214067,1.026108,groupA
5.22385,8.261559,9.825053,groupB
1.126015,3.599143,3.357445,groupB
9.282876,2.949359,6.232467,groupB
1.417767,0.391264,0.861068,groupB
3.734478,8.684355,6.703323,groupB
5.107891,2.359166,6.72364,groupA
9.358061,8.875734,0.800305,groupA
1.86144,4.705485,2.432698,groupA
5.263974,5.682623,6.193304,groupB
1.66618,1.356283,2.897494,groupA
7.336699,6.766426,6.468134,groupB
0.474061,2.831743,2.239327,groupA
8.644789,3.756903,8.820004,groupB
1.009381,5.654569,7.955514,groupA
3.652655,9.330231,2.675687,groupB
1.212086,2.130785,5.489524,groupA
4.764292,6.733024,9.584974,groupB
2.534132,1.407067,0.285417,groupA
5.876638,4.029498,0.265185,groupB
0.968163,6.659021,9.758164,groupA
7.692575,8.04031,3.080701,groupB
4.095411,2.920481,3.37639,groupA
4.03764,8.587288,6.244302,groupB
1.179527,2.913619,5.644308,groupA
4.381911,4.531259,9.619952,groupB
5.709513,0.415793,3.05047,groupA
4.776211,8.373393,4.7517,groupB
4.061109,1.501459,6.743054,groupA
6.53126,3.417702,7.942557,groupA
0.795983,3.074932,4.826257,groupA
7.51696,2.879761,8.495139,groupB
2.006415,3.236032,7.480627,groupA
8.774265,5.139014,3.550383,groupB
4.78737,0.925358,7.030471,groupA
2.168724,7.081178,1.681846,groupB
4.744852,2.582179,7.336255,groupB
8.19304,5.22716,1.83877,groupB
1.193428,0.914261,6.876977,groupA
9.998407,0.570962,1.238392,groupA
0.170846,6.010115,1.858532,groupA
1.791908,8.123684,0.370962,groupA
2.873978,1.086773,4.334955,groupA
2.348608,7.855426,9.952227,groupB
5.327581,0.553495,7.100605,groupA
9.76049,1.754237,7.130197,groupB
0.599187,6.980202,9.618826,groupA
1.409682,8.280975,6.114274,groupB
2.624931,2.939175,7.852436,groupA
4.71241,4.95878,3.229741,groupB
4.297426,0.632326,1.223722,groupA
9.763854,5.393827,8.226824,groupB
1.60494,4.396307,3.437468,groupA
8.989069,0.429374,5.912842,groupB
3.668021,1.760304,3.854849,groupA
9.034804,6.812318,0.05603,groupA
0.979003,2.412312,0.383467,groupA
7.002838,9.948974,3.980909,groupB
0.018418,4.854511,3.195999,groupA
5.834468,2.647222,5.386171,groupB
0.571066,2.270527,8.862781,groupA
7.767268,5.53061,1.237949,groupB
4.297857,0.475341,4.604906,groupA
5.112866,3.999652,3.682263,groupB
1.741662,3.235455,5.106952,groupA
3.433704,8.224081,7.183766,groupB
0.599853,4.500777,6.446146,groupA
9.004005,4.461801,0.715136,groupB
1.086416,4.312707,0.158925,groupA
3.334465,8.792546,9.535941,groupB
2.802522,2.756684,1.273378,groupA
8.429945,7.531432,5.726623,groupB
3.962718,3.822718,1.655516,groupA
4.350891,5.127676,1.0451,groupB
2.186471,3.129057,8.986881,groupA
3.123863,7.925908,9.609883,groupB
2.584238,1.575108,0.595209,groupB
4.953913,3.452486,8.479551,groupB
3.53576,4.116281,3.217187,groupA
7.671338,7.094589,0.789648,groupB
6.863136,0.083302,1.173446,groupA
7.880246,6.881342,4.193972,groupA
0.318235,2.539958,7.001101,groupA
0.777084,8.894245,1.265765,groupB
3.882835,3.252233,3.633427,groupA
2.347179,8.336633,2.319398,groupB
0.785387,5.665544,9.563125,groupA
5.890082,5.037806,8.068645,groupB
3.608371,3.215258,3.490527,groupA
2.153726,6.560447,0.900459,groupB
7.308254,0.009529,0.134453,groupA
3.488919,9.934142,5.736597,groupB
2.426512,2.078841,2.775236,groupA
2.570034,9.171082,4.723118,groupB
2.899811,2.584888,1.187328,groupA
8.311771,3.088244,6.351908,groupB
1.870948,2.8163,6.831273,groupB
9.613521,8.831933,8.45515,groupB
1.783391,3.720849,4.246877,groupA
9.350416,3.526213,2.442961,groupB
0.525496,5.298566,3.680551,groupA
5.003612,5.06243,5.243717,groupB
1.564882,1.14695,8.964129,groupA
6.336775,4.274319,6.575961,groupB
1.055457,5.394584,5.260398,groupA
6.586495,2.140386,0.191012,groupB
3.332486,0.982553,6.773597,groupA
8.487242,4.868026,9.497115,groupA
3.324601,4.241334,0.58051,groupA
8.230201,5.544049,0.932847,groupB
3.414711,3.829351,0.672925,groupA
7.835333,5.580716,6.75527,groupB
0.417993,3.22716,5.905492,groupA
9.893946,9.418612,3.409825,groupB
1.41328,3.971872,5.943048,groupA
4.821894,9.579408,4.915568,groupB
3.601146,1.432758,1.256414,groupB
3.535669,6.769735,1.941798,groupB
1.437143,5.576402,0.497232,groupA
9.098099,4.395456,4.45825,groupB
1.490758,6.283582,6.214779,groupA
0.750312,8.097347,6.405522,groupB
2.230864,3.119734,0.054076,groupA
7.692433,1.753412,0.290494,groupB
0.629853,4.579516,7.732257,groupA
8.091507,5.936349,0.574733,groupB
3.484374,0.132984,4.668112,groupA
4.947474,8.760949,5.503111,groupB
4.415088,0.25534,1.07409,groupA
1.240144,8.85157,7.598959,groupB
0.69358,5.917316,1.481626,groupA
6.735861,9.297669,0.085052,groupB
1.113734,2.262996,6.094935,groupA
3.129256,7.207814,9.90638,groupB
3.291949,0.81155,2.335468,groupA
5.071773,7.252166,7.846705,groupA
1.995395,1.377297,2.767731,groupA
6.889804,8.393487,8.685882,groupB
2.297118,4.28774,5.543432,groupA
8.665595,2.727124,9.602307,groupB
5.522704,0.446945,3.894984,groupA
8.677267,1.247533,2.330658,groupB
5.435586,1.162226,8.545696,groupA
7.803209,0.967401,8.072466,groupB
1.612036,4.902401,6.72737,groupA
8.349834,0.282407,4.822523,groupB
0.3325,1.300349,0.230209,groupA
6.887055,4.73147,9.04826,groupB
0.399795,1.096166,8.668458,groupA
6.886391,3.150541,5.698842,groupB
5.967886,0.026962,5.236298,groupA
3.739665,7.229496,5.714731,groupB
1.034793,1.641506,5.098858,groupA
5.605081,3.584634,5.061781,groupB
6.521246,0.55286,0.06999,groupA
9.84646,6.615971,5.821648,groupB
3.354378,2.480576,5.729435,groupA
6.578301,6.021313,6.849162,groupB
1.275446,1.834764,6.332945,groupA
6.639598,6.970324,7.224278,groupB
2.00529,2.75623,3.779562,groupA
8.817901,7.981923,1.096346,groupB
5.767925,1.759119,2.409419,groupA
2.487751,7.383429,3.906966,groupA
5.20952,2.51918,5.630956,groupA
8.893259,7.72301,9.154654,groupB
1.840055,1.171194,2.770096,groupA
8.756218,7.83317,4.459857,groupB
0.870357,3.093761,6.882514,groupA
6.682385,9.86009,8.782389,groupB
1.833901,0.375767,6.675542,groupA
1.894088,9.280235,4.911428,groupB
5.476698,0.909072,8.008392,groupA
9.647902,9.844409,1.600008,groupB
2.497132,3.62849,7.741412,groupA
7.434453,3.155549,8.01765,groupB
2.085847,4.178307,4.133948,groupA
3.760917,4.314456,9.582526,groupB
3.620061,0.176252,0.91641,groupA
8.011196,1.628707,4.562363,groupB
2.623562,3.759307,1.8999,groupA
6.17874,3.588734,2.859576,groupB
4.744632,0.726343,3.320179,groupA
9.04224,5.826065,0.103008,groupB
4.738362,2.189047,2.712442,groupA
8.355787,9.024071,7.879283,groupB
1.7543,5.928806,7.824418,groupA
6.48282,5.330208,3.971954,groupB
4.625833,1.636037,8.208154,groupA
5.399416,9.323561,0.479958,groupB
4.141036,1.376895,8.376388,groupB
7.732436,6.348285,1.69529,groupB
0.932167,3.278571,7.512838,groupA
9.839527,4.087212,2.836072,groupB
0.926058,4.499524,1.551474,groupA
6.176099,3.927378,0.050289,groupB
0.168235,5.615727,0.301858,groupB
4.254707,8.684736,9.892919,groupB
5.834986,1.856161,2.907143,groupA
0.674,8.018723,9.705318,groupB
4.135519,3.179435,9.389185,groupA
7.136876,3.755486,3.311915,groupB
1.433845,6.449105,7.475763,groupA
8.083664,3.268802,5.692015,groupB
0.469581,3.968869,2.122816,groupA
6.190455,2.715374,5.508463,groupB
0.513364,2.065073,1.398776,groupA
7.441839,1.129484,7.66925,groupA
1.272443,6.587999,8.991741,groupA
3.269745,5.504254,6.101933,groupB
1.514825,1.758019,6.000171,groupA
7.589805,9.065704,2.948697,groupB
1.801812,4.353481,8.892039,groupA
2.561609,6.92304,8.203434,groupB
6.00356,1.846037,2.191394,groupA
7.345985,9.313196,1.325564,groupB
4.809685,2.989375,1.066987,groupA
2.492196,9.707022,3.140998,groupB
5.064484,0.196911,8.003592,groupA
3.692343,6.871042,9.560695,groupB
3.188486,0.279834,2.590703,groupB
4.948687,9.001474,1.998058,groupB
3.418354,0.000234,4.939144,groupA
9.576973,7.489987,9.017765,groupB
2.585741,4.842602,4.693762,groupA
8.462761,7.643,2.824793,groupB
0.494015,6.116602,1.792804,groupA
8.844452,5.170114,5.464345,groupB
0.241053,4.937574,3.133835,groupB
5.775574,5.102855,9.319936,groupB
3.592695,1.966267,7.826331,groupB
9.854266,9.095745,1.96063,groupB
2.340582,2.09384,5.88486,groupA
7.420754,6.043311,2.818618,groupB
2.044992,2.07695,7.50925,groupA
8.67987,2.101953,6.257771,groupB
2.436199,2.233161,3.710021,groupA
4.407231,9.630208,0.295369,groupB
1.142859,6.136445,3.121609,groupA
5.114997,9.517746,8.156309,groupB
4.269716,1.588638,2.09352,groupA
4.057394,8.225139,4.629873,groupB
1.581845,3.399258,8.209041,groupA
9.994455,6.228368,2.698405,groupB
4.272877,1.885995,4.95634,groupA
7.621231,5.429261,1.460217,groupB
0.588468,5.179651,5.959797,groupA
8.426376,4.707238,6.653773,groupB
1.350119,4.555557,8.32429,groupA
6.683527,3.036379,1.324302,groupB
1.685676,3.50924,8.398694,groupA
4.428621,6.314099,7.258139,groupB
0.564994,3.436376,0.419225,groupA
5.442246,9.122503,6.818718,groupB
5.948286,0.500755,2.58072,groupA
6.93587,1.640247,2.650373,groupB
0.146514,5.760828,8.683315,groupA
7.547424,4.692738,1.451291,groupB
0.344897,3.458931,9.259638,groupA
6.768331,7.321894,5.673582,groupB
0.929894,1.720117,5.455579,groupA
0.106088,8.432197,7.016827,groupB
4.842492,2.767546,5.755939,groupB
9.220019,2.415423,1.874708,groupB
3.110628,3.404706,9.578295,groupB
7.329173,1.843282,3.044943,groupB
7.409184,0.150599,4.377705,groupA
1.67296,8.732848,5.613885,groupB
3.806166,0.713709,6.700337,groupA
0.119354,9.428163,4.288439,groupA
2.742533,4.716664,7.978609,groupA
7.573434,5.023134,3.164222,groupB
4.672193,1.879227,8.997622,groupA
9.66949,8.41741,6.679327,groupB
4.870644,3.071175,3.648717,groupA
8.404828,9.038388,4.985419,groupB
0.713923,4.303064,4.763549,groupA
4.736459,5.23174,1.060608,groupB
1.3906,5.199063,6.446696,groupA
4.471677,9.744707,4.346269,groupB
4.32536,0.819012,9.735043,groupA
7.338557,0.839301,4.93429,groupB
0.479783,0.214886,6.128845,groupA
5.151524,5.179322,0.677437,groupB
6.855053,0.657441,4.217122,groupA
0.938296,8.707575,1.150221,groupB
0.997416,5.859073,5.973539,groupA
2.551911,7.862111,2.779105,groupB
4.532905,0.13058,2.17624,groupA
6.365503,4.571937,3.547017,groupB
3.998606,0.598292,7.678599,groupB
5.103459,6.773898,1.995045,groupB
3.462786,0.49019,9.221724,groupA
6.90517,2.727696,5.82014,groupA
0.112513,5.727537,3.992695,groupA
4.640118,6.933657,8.155382,groupB
0.231404,4.509548,3.485047,groupA
7.465616,0.925635,6.266687,groupB
4.954762,2.928136,7.638907,groupA
7.37004,0.828017,6.75688,groupB
2.92959,2.897513,9.134096,groupA
5.827544,6.49888,0.83942,groupB
2.225762,5.716974,0.252015,groupA
5.140123,7.500788,8.786595,groupB
2.406783,3.400386,4.21955,groupA
6.675005,4.874429,4.933237,groupB
3.670269,3.534001,4.739593,groupA
8.813206,1.226718,5.372967,groupB
7.030351,0.255684,8.884749,groupA
9.125245,2.209583,6.035972,groupB
3.002663,3.282604,9.068485,groupA
6.298322,7.080242,0.86954,groupB
3.297522,0.904499,2.816095,groupA
2.844218,6.70156,4.953835,groupB
0.355784,3.925973,2.920401,groupA
2.352762,8.552501,5.056728,groupB
3.057213,3.359838,7.258456,groupA
9.225407,0.251616,2.722614,groupB
3.40683,3.623639,5.784997,groupA
7.342765,4.616178,4.148949,groupB
1.065903,0.277902,5.449388,groupA
4.628401,8.899844,2.090096,groupB
6.404782,0.513012,7.993908,groupA
9.770033,4.98296,4.149257,groupB
3.736117,2.959831,8.934697,groupA
6.655169,4.79404,8.983559,groupB
6.487079,1.467986,4.963703,groupA
8.980342,9.801729,9.657295,groupB
7.503975,0.109545,6.070429,groupA
0.945147,7.948705,4.48175,groupB
1.959138,5.08468,9.257404,groupA
6.409805,2.499469,0.946419,groupB
2.901047,0.042922,8.940749,groupA
7.095121,1.52192,5.510489,groupB
2.397883,4.610481,3.211334,groupB
8.751679,8.196176,9.875664,groupA
1.064386,0.255817,9.405718,groupA
2.506321,9.931416,1.697618,groupB
5.076489,1.421837,7.985383,groupA
5.131305,5.446221,7.207367,groupB
4.032824,3.520268,4.00448,groupA
7.048232,5.580453,1.09994,groupB
4.535637,2.645291,4.450252,groupA
9.93896,4.79336,0.462408,groupB
7.146484,0.767881,2.820428,groupA
7.18509,3.400436,1.475299,groupA
0.450081,0.269999,6.434134,groupA
7.56339,5.726373,6.453557,groupB
7.396188,0.53788,6.598776,groupA
6.712891,8.327115,9.545256,groupB
1.878008,0.489034,0.946427,groupA
3.806817,8.120604,4.316043,groupB
0.662758,7.140305,0.229923,groupB
4.188717,4.998499,5.785512,groupB
0.100441,7.393826,1.036062,groupA
4.83987,8.663103,7.359353,groupB
0.236125,2.4431,6.912713,groupA
5.085025,7.990609,9.719018,groupB
0.211622,1.916789,3.29305,groupA
9.378152,2.015282,0.377075,groupB
3.020835,3.800207,2.84088,groupA
8.34413,0.693532,3.355948,groupB
5.531012,2.257714,3.930003,groupA
3.745185,8.61972,8.288299,groupB
4.493605,0.924791,3.755123,groupA
2.516248,9.962295,8.884893,groupB
5.500593,0.502862,0.538993,groupA
6.561879,8.132884,8.385867,groupB
1.569809,2.377771,2.728331,groupB
7.223282,7.588646,7.742985,groupB
3.236584,2.702599,9.757335,groupA
1.439125,9.629425,8.590027,groupB
1.443936,1.493418,2.237851,groupA
7.18161,3.163378,9.274994,groupB
2.845669,2.657714,3.030065,groupA
1.255804,7.133263,3.064267,groupB
2.127503,0.656256,5.197113,groupA
7.959288,5.886434,4.135816,groupB
1.034412,6.812889,1.316048,groupA
6.383058,7.813624,6.386838,groupB
0.373145,1.201907,8.680014,groupA
7.057148,6.098062,5.799973,groupB
3.443668,2.66019,3.797565,groupA
6.824807,8.865714,3.405731,groupB
5.382716,1.947033,2.925182,groupA
7.824855,0.588158,7.1916,groupB
2.279752,5.505688,7.340989,groupA
2.373868,5.859672,1.519908,groupB
0.360753,4.230816,5.431671,groupA
6.587114,8.79093,4.326224,groupB
1.106877,3.583313,0.780024,groupA
1.304604,9.814182,4.341709,groupB
4.057404,2.824148,8.646232,groupA
6.303157,4.01432,2.900339,groupA
2.453476,1.695754,6.052693,groupA
9.541419,6.245827,0.105224,groupB
2.084549,1.358103,4.406511,groupA
6.785799,1.64765,9.209228,groupB
0.569169,4.505028,6.114752,groupA
4.488603,4.950157,0.5971,groupA
2.156266,5.261935,5.567628,groupA
8.622027,8.728594,5.774657,groupB
0.969824,6.25058,6.129776,groupA
1.146316,7.214121,9.434584,groupB
3.224047,2.607975,9.412471,groupA
7.890113,1.451696,7.867932,groupB
0.664489,3.126307,5.193128,groupA
3.927219,7.634596,9.9753,groupB
5.182861,2.647833,2.543095,groupA
4.279397,5.416244,7.414593,groupB
4.326405,1.469013,2.681935,groupA
9.532276,6.175304,9.172649,groupB
2.525278,0.925914,5.490004,groupA
5.254517,6.647856,4.103482,groupB
7.141886,0.633515,2.387764,groupA
8.207664,8.695699,5.003404,groupA
1.084807,0.537667,4.10447,groupA
6.547382,4.760266,3.307403,groupB
2.580425,2.183494,9.579847,groupA
5.684165,7.89254,4.894037,groupB
2.838261,3.542548,8.340289,groupA
8.169088,8.616719,8.128972,groupB
2.809753,4.928266,1.605476,groupA
7.458786,1.588353,2.729141,groupB
3.135207,3.125911,0.345008,groupA
8.432833,7.72303,1.355321,groupB
6.86813,0.642348,9.063964,groupA
4.444825,7.24149,9.387864,groupB
3.088035,1.742944,9.268978,groupB
9.252783,2.956532,0.377404,groupB
4.414299,2.448284,5.049521,groupA
4.4741,9.421804,2.622841,groupB
1.69518,2.70443,1.140668,groupA
3.247171,5.08772,2.816891,groupB
1.850788,2.547583,0.098402,groupA
3.822528,9.443292,4.435716,groupB
1.533927,4.803695,6.721491,groupA
5.516798,6.615095,3.472251,groupB
6.451022,0.526979,5.056457,groupA
1.99373,6.493167,5.416901,groupB
3.875041,0.2606,3.196807,groupB
8.979727,5.581853,6.593537,groupB
1.133752,6.83926,1.370927,groupA
7.945426,4.004413,6.007738,groupB
6.090637,1.403892,2.716735,groupA
3.253416,5.899604,0.146222,groupB
6.141868,1.558607,5.214198,groupA
2.622874,7.285995,4.778674,groupA
4.935799,1.785997,1.191426,groupA
4.71217,5.147656,6.267471,groupB
1.91622,5.880586,3.831756,groupA
